"","ego","alter","dv","ego_capacity_n","alter_capacity_n","ej_diff","c_diff_n","c_diff_cat","count_ego_collaboratives","count_alter_collaboratives","overlap_collab","ego_np_501c3","alter_np_501c3","np_match","ego_ej_mission","alter_ej_mission","ej_diff_cat","count_ego_issues","count_alter_issues","i_match","ego_local","alter_local","geo_diff_cat","distance"
"648","G4","G54",0,7.98051006739163e-05,0.00289067242241282,0,0.0028108673217389,"higher",0,0,1,1,1,"np_homophily",2,2,"match",5,4,2,"regional","regional","regional_match",15400.3558968828
"649","G41","G54",0,0.00312278569447108,0.00289067242241282,1,-0.000232113272058263,"lower",0,0,1,0,1,"higher",1,2,"higher",4,4,1,"local","regional","bigger",20086.7975663886
"650","G43","G54",1,0.000624248446774465,0.00289067242241282,-1,0.00226642397563835,"higher",4,0,0,1,1,"np_homophily",3,2,"lower",3,4,3,"regional","regional","regional_match",87765.7684865139
"651","G59","G54",0,0.00451728234709347,0.00289067242241282,-1,-0.00162660992468066,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",7,4,4,"regional","regional","regional_match",87369.0545249667
"652","G6","G54",0,0.00621088366214912,0.00289067242241282,1,-0.00332021123973631,"lower",0,0,1,0,1,"higher",1,2,"higher",3,4,2,"regional","regional","regional_match",11364.3976273532
"653","G60","G54",0,0.00114668178299981,0.00289067242241282,0,0.00174399063941301,"higher",1,0,0,1,1,"np_homophily",2,2,"match",2,4,0,"regional","regional","regional_match",109957.746345914
"654","G66","G54",0,7.43008566589935e-06,0.00289067242241282,0,0.00288324233674692,"higher",1,0,0,1,1,"np_homophily",2,2,"match",3,4,2,"local","regional","bigger",103848.190126601
"655","G69","G54",0,0.000657863434326975,0.00289067242241282,1,0.00223280898808584,"higher",0,0,1,0,1,"higher",1,2,"higher",1,4,0,"local","regional","bigger",20086.7975663886
"656","G71","G54",0,0.00635483274997845,0.00289067242241282,0,-0.00346416032756564,"lower",0,0,1,1,1,"np_homophily",2,2,"match",1,4,1,"local","regional","bigger",104590.809193028
"657","G8","G54",0,0.0918639967511016,0.00289067242241282,0,-0.0889733243286888,"lower",7,0,0,1,1,"np_homophily",2,2,"match",5,4,4,"regional","regional","regional_match",110277.56892267
"658","G9","G54",0,0.000633959977160723,0.00289067242241282,-1,0.00225671244525209,"higher",1,0,0,1,1,"np_homophily",3,2,"lower",4,4,2,"regional","regional","regional_match",10863.9866680425
"659","G16","G55",0,0,0.00273983817534823,0,0.00273983817534823,"higher",0,0,1,1,1,"np_homophily",1,1,"match",1,3,0,"local","regional","bigger",12749.1945636747
"660","G20","G55",0,0.000806723398014089,0.00273983817534823,-2,0.00193311477733414,"higher",4,0,0,1,1,"np_homophily",3,1,"lower",6,3,3,"regional","regional","regional_match",59235.03789729
"661","G21","G55",0,0.0001036430124939,0.00273983817534823,-1,0.00263619516285433,"higher",0,0,1,1,1,"np_homophily",2,1,"lower",3,3,1,"local","regional","bigger",9816.75787672778
"662","G4","G55",0,7.98051006739163e-05,0.00273983817534823,-1,0.00266003307467432,"higher",0,0,1,1,1,"np_homophily",2,1,"lower",5,3,2,"regional","regional","regional_match",95960.1737089142
"663","G43","G55",0,0.000624248446774465,0.00273983817534823,-2,0.00211558972857377,"higher",4,0,0,1,1,"np_homophily",3,1,"lower",3,3,2,"regional","regional","regional_match",59677.0389298106
"664","G59","G55",0,0.00451728234709347,0.00273983817534823,-2,-0.00177744417174524,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",7,3,3,"regional","regional","regional_match",54864.0424896636
"665","G6","G55",0,0.00621088366214912,0.00273983817534823,0,-0.00347104548680089,"lower",0,0,1,0,1,"higher",1,1,"match",3,3,2,"regional","regional","regional_match",109819.839457039
"666","G60","G55",0,0.00114668178299981,0.00273983817534823,-1,0.00159315639234842,"higher",1,0,0,1,1,"np_homophily",2,1,"lower",2,3,0,"regional","regional","regional_match",11275.8560363697
"667","G66","G55",1,7.43008566589935e-06,0.00273983817534823,-1,0.00273240808968233,"higher",1,0,0,1,1,"np_homophily",2,1,"lower",3,3,1,"local","regional","bigger",4214.3462473
"668","G71","G55",0,0.00635483274997845,0.00273983817534823,-1,-0.00361499457463022,"lower",0,0,1,1,1,"np_homophily",2,1,"lower",1,3,1,"local","regional","bigger",3998.61898920246
"669","G8","G55",0,0.0918639967511016,0.00273983817534823,-1,-0.0891241585757534,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",5,3,2,"regional","regional","regional_match",11051.9170684077
"670","G9","G55",0,0.000633959977160723,0.00273983817534823,-2,0.00210587819818751,"higher",1,0,0,1,1,"np_homophily",3,1,"lower",4,3,1,"regional","regional","regional_match",95107.8797900056
"671","G13","G56",0,0.00192406970886424,0.00227531285551763,0,0.000351243146653391,"higher",5,0,0,1,0,"lower",2,2,"match",4,1,1,"regional","regional","regional_match",62794.8070775199
"672","G14","G56",0,0,0.00227531285551763,0,0.00227531285551763,"higher",0,0,1,0,0,"no_np_homophily",2,2,"match",3,1,1,"local","regional","bigger",67432.6108949418
"673","G16","G56",0,0,0.00227531285551763,1,0.00227531285551763,"higher",0,0,1,1,0,"lower",1,2,"higher",1,1,1,"local","regional","bigger",20293.7201207023
"674","G17","G56",0,0.00338440320094692,0.00227531285551763,-1,-0.00110909034542929,"lower",7,0,0,1,0,"lower",3,2,"lower",2,1,1,"local","regional","bigger",66666.4738183537
"675","G19","G56",0,0.002405615661348,0.00227531285551763,0,-0.000130302805830366,"lower",0,0,1,1,0,"lower",2,2,"match",2,1,1,"local","regional","bigger",65764.1454653786
"676","G20","G56",0,0.000806723398014089,0.00227531285551763,-1,0.00146858945750354,"higher",4,0,0,1,0,"lower",3,2,"lower",6,1,0,"regional","regional","regional_match",61501.4843672504
"677","G21","G56",0,0.0001036430124939,0.00227531285551763,0,0.00217166984302373,"higher",0,0,1,1,0,"lower",2,2,"match",3,1,1,"local","regional","bigger",9751.7175370877
"678","G29","G56",0,0.000669274139494594,0.00227531285551763,1,0.00160603871602304,"higher",0,0,1,1,0,"lower",1,2,"higher",3,1,1,"local","regional","bigger",89136.1312288515
"679","G4","G56",0,7.98051006739163e-05,0.00227531285551763,0,0.00219550775484372,"higher",0,0,1,1,0,"lower",2,2,"match",5,1,1,"regional","regional","regional_match",106548.074142332
"680","G41","G56",0,0.00312278569447108,0.00227531285551763,1,-0.000847472838953445,"lower",0,0,1,0,0,"no_np_homophily",1,2,"higher",4,1,1,"local","regional","bigger",101246.055181018
"681","G43","G56",0,0.000624248446774465,0.00227531285551763,-1,0.00165106440874317,"higher",4,0,0,1,0,"lower",3,2,"lower",3,1,0,"regional","regional","regional_match",61928.822383449
"682","G48","G56",1,0.000568828213879408,0.00227531285551763,-1,0.00170648464163823,"higher",3,0,0,1,0,"lower",3,2,"lower",4,1,0,"local","regional","bigger",64002.293913964
"683","G59","G56",0,0.00451728234709347,0.00227531285551763,-1,-0.00224196949157584,"lower",4,0,0,1,0,"lower",3,2,"lower",7,1,1,"regional","regional","regional_match",57203.1431033166
"684","G6","G56",0,0.00621088366214912,0.00227531285551763,1,-0.00393557080663149,"lower",0,0,1,0,0,"no_np_homophily",1,2,"higher",3,1,1,"regional","regional","regional_match",120167.131445331
"685","G60","G56",0,0.00114668178299981,0.00227531285551763,0,0.00112863107251783,"higher",1,0,0,1,0,"lower",2,2,"match",2,1,1,"regional","regional","regional_match",11484.4535412949
"686","G66","G56",0,7.43008566589935e-06,0.00227531285551763,0,0.00226788276985173,"higher",1,0,0,1,0,"lower",2,2,"match",3,1,1,"local","regional","bigger",10341.1919135617
"687","G69","G56",0,0.000657863434326975,0.00227531285551763,1,0.00161744942119066,"higher",0,0,1,0,0,"no_np_homophily",1,2,"higher",1,1,1,"local","regional","bigger",101246.055181018
"688","G71","G56",0,0.00635483274997845,0.00227531285551763,0,-0.00407951989446082,"lower",0,0,1,1,0,"lower",2,2,"match",1,1,0,"local","regional","bigger",6920.71372409952
"689","G72","G56",0,0.00258720365018067,0.00227531285551763,0,-0.000311890794663032,"lower",2,0,0,0,0,"no_np_homophily",2,2,"match",2,1,1,"local","regional","bigger",10974.4099921466
"690","G8","G56",0,0.0918639967511016,0.00227531285551763,0,-0.089588683895584,"lower",7,0,0,1,0,"lower",2,2,"match",5,1,0,"regional","regional","regional_match",10574.0166786647
"691","G9","G56",0,0.000633959977160723,0.00227531285551763,-1,0.00164135287835691,"higher",1,0,0,1,0,"lower",3,2,"lower",4,1,1,"regional","regional","regional_match",105544.239506837
"692","G13","G57",0,0.00192406970886424,0.109076360733002,0,0.107152291024137,"higher",5,1,1,1,1,"np_homophily",2,2,"match",4,5,4,"regional","regional","regional_match",99728.4659714405
"693","G14","G57",0,0,0.109076360733002,0,0.109076360733002,"higher",0,1,0,0,1,"higher",2,2,"match",3,5,2,"local","regional","bigger",98592.5619894898
"694","G16","G57",0,0,0.109076360733002,1,0.109076360733002,"higher",0,1,0,1,1,"np_homophily",1,2,"higher",1,5,1,"local","regional","bigger",101023.93245517
"695","G17","G57",0,0.00338440320094692,0.109076360733002,-1,0.105691957532055,"higher",7,1,0,1,1,"np_homophily",3,2,"lower",2,5,2,"local","regional","bigger",100139.755474445
"696","G19","G57",0,0.002405615661348,0.109076360733002,0,0.106670745071654,"higher",0,1,0,1,1,"np_homophily",2,2,"match",2,5,1,"local","regional","bigger",98512.74644022
"697","G20","G57",1,0.000806723398014089,0.109076360733002,-1,0.108269637334988,"higher",4,1,0,1,1,"np_homophily",3,2,"lower",6,5,4,"regional","regional","regional_match",99124.6985829604
"698","G21","G57",0,0.0001036430124939,0.109076360733002,0,0.108972717720508,"higher",0,1,0,1,1,"np_homophily",2,2,"match",3,5,2,"local","regional","bigger",118093.074039641
"699","G29","G57",0,0.000669274139494594,0.109076360733002,1,0.108407086593507,"higher",0,1,0,1,1,"np_homophily",1,2,"higher",3,5,2,"local","regional","bigger",36967.3495446186
"700","G4","G57",0,7.98051006739163e-05,0.109076360733002,0,0.108996555632328,"higher",0,1,0,1,1,"np_homophily",2,2,"match",5,5,4,"regional","regional","regional_match",16381.4545666081
"701","G41","G57",0,0.00312278569447108,0.109076360733002,1,0.105953575038531,"higher",0,1,0,0,1,"higher",1,2,"higher",4,5,3,"local","regional","bigger",22512.329021699
"702","G43","G57",0,0.000624248446774465,0.109076360733002,-1,0.108452112286227,"higher",4,1,0,1,1,"np_homophily",3,2,"lower",3,5,2,"regional","regional","regional_match",99216.1036543156
"703","G48","G57",0,0.000568828213879408,0.109076360733002,-1,0.108507532519122,"higher",3,1,0,1,1,"np_homophily",3,2,"lower",4,5,3,"local","regional","bigger",100248.84562034
"704","G59","G57",0,0.00451728234709347,0.109076360733002,-1,0.104559078385908,"higher",4,1,0,1,1,"np_homophily",3,2,"lower",7,5,5,"regional","regional","regional_match",98768.9357251873
"705","G6","G57",0,0.00621088366214912,0.109076360733002,1,0.102865477070853,"higher",0,1,0,0,1,"higher",1,2,"higher",3,5,2,"regional","regional","regional_match",247.805248466657
"706","G60","G57",0,0.00114668178299981,0.109076360733002,0,0.107929678950002,"higher",1,1,0,1,1,"np_homophily",2,2,"match",2,5,1,"regional","regional","regional_match",118560.354643323
"707","G66","G57",0,7.43008566589935e-06,0.109076360733002,0,0.109068930647336,"higher",1,1,0,1,1,"np_homophily",2,2,"match",3,5,3,"local","regional","bigger",112711.3150121
"708","G69","G57",0,0.000657863434326975,0.109076360733002,1,0.108418497298675,"higher",0,1,0,0,1,"higher",1,2,"higher",1,5,1,"local","regional","bigger",22512.329021699
"709","G71","G57",0,0.00635483274997845,0.109076360733002,0,0.102721527983023,"higher",0,1,0,1,1,"np_homophily",2,2,"match",1,5,1,"local","regional","bigger",113767.282615562
"710","G72","G57",0,0.00258720365018067,0.109076360733002,0,0.106489157082821,"higher",2,1,0,0,1,"higher",2,2,"match",2,5,2,"local","regional","bigger",118372.264870871
"711","G8","G57",0,0.0918639967511016,0.109076360733002,0,0.0172123639819001,"higher",7,1,1,1,1,"np_homophily",2,2,"match",5,5,3,"regional","regional","regional_match",118938.860795633
"712","G9","G57",0,0.000633959977160723,0.109076360733002,-1,0.108442400755841,"higher",1,1,0,1,1,"np_homophily",3,2,"lower",4,5,3,"regional","regional","regional_match",15180.8433030114
"713","G13","G59",1,0.00192406970886424,0.00451728234709347,1,0.00259321263822923,"higher",5,4,3,1,1,"np_homophily",2,3,"higher",4,7,4,"regional","regional","regional_match",5779.27540458642
"714","G14","G59",0,0,0.00451728234709347,1,0.00451728234709347,"higher",0,4,0,0,1,"higher",2,3,"higher",3,7,2,"local","regional","bigger",10245.5416201545
"715","G16","G59",0,0,0.00451728234709347,2,0.00451728234709347,"higher",0,4,0,1,1,"np_homophily",1,3,"higher",1,7,1,"local","regional","bigger",43206.1786477773
"716","G17","G59",0,0.00338440320094692,0.00451728234709347,0,0.00113287914614655,"higher",7,4,2,1,1,"np_homophily",3,3,"match",2,7,2,"local","regional","bigger",9670.08389611445
"717","G19","G59",0,0.002405615661348,0.00451728234709347,1,0.00211166668574547,"higher",0,4,0,1,1,"np_homophily",2,3,"higher",2,7,2,"local","regional","bigger",8572.96029528173
"718","G20","G59",0,0.000806723398014089,0.00451728234709347,0,0.00371055894907938,"higher",4,4,1,1,1,"np_homophily",3,3,"match",6,7,5,"regional","regional","regional_match",4370.99836398182
"719","G21","G59",0,0.0001036430124939,0.00451728234709347,1,0.00441363933459957,"higher",0,4,0,1,1,"np_homophily",2,3,"higher",3,7,3,"local","regional","bigger",63744.5187021701
"720","G29","G59",0,0.000669274139494594,0.00451728234709347,2,0.00384800820759888,"higher",0,4,0,1,1,"np_homophily",1,3,"higher",3,7,3,"local","regional","bigger",83488.4465347147
"721","G4","G59",0,7.98051006739163e-05,0.00451728234709347,1,0.00443747724641955,"higher",0,4,0,1,1,"np_homophily",2,3,"higher",5,7,4,"regional","regional","regional_match",91242.9471428829
"722","G41","G59",0,0.00312278569447108,0.00451728234709347,2,0.00139449665262239,"higher",0,4,0,0,1,"higher",1,3,"higher",4,7,4,"local","regional","bigger",88526.4595976198
"723","G43","G59",0,0.000624248446774465,0.00451728234709347,0,0.00389303390031901,"higher",4,4,0,1,1,"np_homophily",3,3,"match",3,7,3,"regional","regional","regional_match",4813.14340229019
"724","G48","G59",0,0.000568828213879408,0.00451728234709347,0,0.00394845413321406,"higher",3,4,2,1,1,"np_homophily",3,3,"match",4,7,4,"local","regional","bigger",7091.39035376261
"725","G6","G59",0,0.00621088366214912,0.00451728234709347,2,-0.00169360131505565,"lower",0,4,0,0,1,"higher",1,3,"higher",3,7,3,"regional","regional","regional_match",98637.8920758382
"726","G60","G59",0,0.00114668178299981,0.00451728234709347,1,0.00337060056409366,"higher",1,4,0,1,1,"np_homophily",2,3,"higher",2,7,2,"regional","regional","regional_match",65525.3349026451
"727","G66","G59",0,7.43008566589935e-06,0.00451728234709347,1,0.00450985226142757,"higher",1,4,0,1,1,"np_homophily",2,3,"higher",3,7,3,"local","regional","bigger",58990.6199548743
"728","G69","G59",0,0.000657863434326975,0.00451728234709347,2,0.0038594189127665,"higher",0,4,0,0,1,"higher",1,3,"higher",1,7,1,"local","regional","bigger",88526.4595976198
"729","G71","G59",0,0.00635483274997845,0.00451728234709347,1,-0.00183755040288498,"lower",0,4,0,1,1,"np_homophily",2,3,"higher",1,7,1,"local","regional","bigger",55344.9959080567
"730","G72","G59",1,0.00258720365018067,0.00451728234709347,1,0.00193007869691281,"higher",2,4,1,0,1,"higher",2,3,"higher",2,7,2,"local","regional","bigger",64973.175753825
"731","G8","G59",0,0.0918639967511016,0.00451728234709347,1,-0.0873467144040082,"lower",7,4,0,1,1,"np_homophily",2,3,"higher",5,7,4,"regional","regional","regional_match",65006.6556502642
"732","G9","G59",0,0.000633959977160723,0.00451728234709347,0,0.00388332236993275,"higher",1,4,0,1,1,"np_homophily",3,3,"match",4,7,3,"regional","regional","regional_match",87594.222511386
"733","G13","G6",0,0.00192406970886424,0.00621088366214912,-1,0.00428681395328488,"higher",5,0,0,1,0,"lower",2,1,"lower",4,3,2,"regional","regional","regional_match",99609.7162003132
"734","G14","G6",0,0,0.00621088366214912,-1,0.00621088366214912,"higher",0,0,1,0,0,"no_np_homophily",2,1,"lower",3,3,1,"local","regional","bigger",98484.0428924087
"735","G16","G6",0,0,0.00621088366214912,0,0.00621088366214912,"higher",0,0,1,1,0,"lower",1,1,"match",1,3,1,"local","regional","bigger",100816.356655064
"736","G17","G6",0,0.00338440320094692,0.00621088366214912,-2,0.0028264804612022,"higher",7,0,0,1,0,"lower",3,1,"lower",2,3,2,"local","regional","bigger",100029.548813787
"737","G19","G6",0,0.002405615661348,0.00621088366214912,-1,0.00380526800080112,"higher",0,0,1,1,0,"lower",2,1,"lower",2,3,1,"local","regional","bigger",98400.463545038
"738","G20","G6",0,0.000806723398014089,0.00621088366214912,-2,0.00540416026413503,"higher",4,0,0,1,0,"lower",3,1,"lower",6,3,2,"regional","regional","regional_match",99003.0451151998
"739","G21","G6",0,0.0001036430124939,0.00621088366214912,-1,0.00610724064965522,"higher",0,0,1,1,0,"lower",2,1,"lower",3,3,2,"local","regional","bigger",117869.171374507
"740","G29","G6",0,0.000669274139494594,0.00621088366214912,0,0.00554160952265453,"higher",0,0,1,1,0,"lower",1,1,"match",3,3,2,"local","regional","bigger",36719.8131590415
"741","G4","G6",0,7.98051006739163e-05,0.00621088366214912,-1,0.0061310785614752,"higher",0,0,1,1,0,"lower",2,1,"lower",5,3,2,"regional","regional","regional_match",16133.6534590145
"742","G41","G6",0,0.00312278569447108,0.00621088366214912,0,0.00308809796767804,"higher",0,0,1,0,0,"no_np_homophily",1,1,"match",4,3,2,"local","regional","bigger",22264.5667906468
"743","G43","G6",0,0.000624248446774465,0.00621088366214912,-2,0.00558663521537466,"higher",4,0,0,1,0,"lower",3,1,"lower",3,3,2,"regional","regional","regional_match",99095.3980730998
"744","G48","G6",0,0.000568828213879408,0.00621088366214912,-2,0.00564205544826971,"higher",3,0,0,1,0,"lower",3,1,"lower",4,3,2,"local","regional","bigger",100132.776004402
"745","G59","G6",0,0.00451728234709347,0.00621088366214912,-2,0.00169360131505565,"higher",4,0,0,1,0,"lower",3,1,"lower",7,3,3,"regional","regional","regional_match",98637.8920758382
"746","G60","G6",0,0.00114668178299981,0.00621088366214912,-1,0.00506420187914931,"higher",1,0,0,1,0,"lower",2,1,"lower",2,3,1,"regional","regional","regional_match",118334.839105301
"747","G66","G6",0,7.43008566589935e-06,0.00621088366214912,-1,0.00620345357648322,"higher",1,0,0,1,0,"lower",2,1,"lower",3,3,2,"local","regional","bigger",112489.582321498
"748","G69","G6",0,0.000657863434326975,0.00621088366214912,0,0.00555302022782215,"higher",0,0,1,0,0,"no_np_homophily",1,1,"match",1,3,1,"local","regional","bigger",22264.5667906468
"749","G71","G6",0,0.00635483274997845,0.00621088366214912,-1,-0.000143949087829332,"lower",0,0,1,1,0,"lower",2,1,"lower",1,3,1,"local","regional","bigger",113550.414250664
"750","G72","G6",0,0.00258720365018067,0.00621088366214912,-1,0.00362368001196846,"higher",2,0,0,0,0,"no_np_homophily",2,1,"lower",2,3,1,"local","regional","bigger",118147.218382722
"751","G8","G6",0,0.0918639967511016,0.00621088366214912,-1,-0.0856531130889525,"lower",7,0,0,1,0,"lower",2,1,"lower",5,3,2,"regional","regional","regional_match",118714.109934684
"752","G9","G6",0,0.000633959977160723,0.00621088366214912,-2,0.0055769236849884,"higher",1,0,0,1,0,"lower",3,1,"lower",4,3,2,"regional","regional","regional_match",14946.0303998754
"753","G16","G60",0,0,0.00114668178299981,1,0.00114668178299981,"higher",0,1,0,1,1,"np_homophily",1,2,"higher",1,2,1,"local","regional","bigger",24025.0190040281
"754","G20","G60",0,0.000806723398014089,0.00114668178299981,-1,0.000339958384985719,"higher",4,1,0,1,1,"np_homophily",3,2,"lower",6,2,0,"regional","regional","regional_match",69888.9495674274
"755","G21","G60",0,0.0001036430124939,0.00114668178299981,0,0.00104303877050591,"higher",0,1,0,1,1,"np_homophily",2,2,"match",3,2,2,"local","regional","bigger",1884.03558309134
"756","G4","G60",0,7.98051006739163e-05,0.00114668178299981,0,0.00106687668232589,"higher",0,1,0,1,1,"np_homophily",2,2,"match",5,2,1,"regional","regional","regional_match",103915.884395579
"757","G43","G60",0,0.000624248446774465,0.00114668178299981,-1,0.000522433336225343,"higher",4,1,1,1,1,"np_homophily",3,2,"lower",3,2,0,"regional","regional","regional_match",70327.6845804155
"758","G59","G60",0,0.00451728234709347,0.00114668178299981,-1,-0.00337060056409366,"lower",4,1,0,1,1,"np_homophily",3,2,"lower",7,2,2,"regional","regional","regional_match",65525.3349026451
"759","G6","G60",0,0.00621088366214912,0.00114668178299981,1,-0.00506420187914931,"lower",0,1,0,0,1,"higher",1,2,"higher",3,2,1,"regional","regional","regional_match",118334.839105301
"760","G66","G60",0,7.43008566589935e-06,0.00114668178299981,0,0.00113925169733391,"higher",1,1,0,1,1,"np_homophily",2,2,"match",3,2,1,"local","regional","bigger",7138.23393572721
"761","G71","G60",0,0.00635483274997845,0.00114668178299981,0,-0.00520815096697865,"lower",0,1,0,1,1,"np_homophily",2,2,"match",1,2,0,"local","regional","bigger",10201.1141850857
"762","G8","G60",0,0.0918639967511016,0.00114668178299981,0,-0.0907173149681018,"lower",7,1,1,1,1,"np_homophily",2,2,"match",5,2,0,"regional","regional","regional_match",954.538600893307
"763","G9","G60",0,0.000633959977160723,0.00114668178299981,-1,0.000512721805839085,"higher",1,1,0,1,1,"np_homophily",3,2,"lower",4,2,1,"regional","regional","regional_match",103474.11844882
"764","G13","G61",1,0.00192406970886424,0.00342309357883828,1,0.00149902386997404,"higher",5,3,2,1,1,"np_homophily",2,3,"higher",4,1,1,"regional","regional","regional_match",88276.7264598615
"765","G14","G61",0,0,0.00342309357883828,1,0.00342309357883828,"higher",0,3,0,0,1,"higher",2,3,"higher",3,1,0,"local","regional","bigger",87255.4452229139
"766","G17","G61",0,0.00338440320094692,0.00342309357883828,0,3.86903778913654e-05,"higher",7,3,3,1,1,"np_homophily",3,3,"match",2,1,0,"local","regional","bigger",88781.5576712118
"767","G19","G61",1,0.002405615661348,0.00342309357883828,1,0.00101747791749028,"higher",0,3,0,1,1,"np_homophily",2,3,"higher",2,1,0,"local","regional","bigger",87130.68087608
"768","G20","G61",0,0.000806723398014089,0.00342309357883828,0,0.00261637018082419,"higher",4,3,1,1,1,"np_homophily",3,3,"match",6,1,1,"regional","regional","regional_match",87645.2853927737
"769","G29","G61",0,0.000669274139494594,0.00342309357883828,2,0.00275381943934369,"higher",0,3,0,1,1,"np_homophily",1,3,"higher",3,1,0,"local","regional","bigger",30654.74535766
"770","G4","G61",0,7.98051006739163e-05,0.00342309357883828,1,0.00334328847816437,"higher",0,3,0,1,1,"np_homophily",2,3,"higher",5,1,0,"regional","regional","regional_match",13034.476218989
"771","G41","G61",0,0.00312278569447108,0.00342309357883828,2,0.000300307884367205,"higher",0,3,0,0,1,"higher",1,3,"higher",4,1,0,"local","regional","bigger",17633.3081068897
"772","G43","G61",0,0.000624248446774465,0.00342309357883828,0,0.00279884513206382,"higher",4,3,0,1,1,"np_homophily",3,3,"match",3,1,0,"regional","regional","regional_match",87745.5160787531
"773","G48","G61",1,0.000568828213879408,0.00342309357883828,0,0.00285426536495888,"higher",3,3,3,1,1,"np_homophily",3,3,"match",4,1,1,"local","regional","bigger",88824.4764482923
"774","G59","G61",0,0.00451728234709347,0.00342309357883828,0,-0.00109418876825519,"lower",4,3,2,1,1,"np_homophily",3,3,"match",7,1,1,"regional","regional","regional_match",87214.5608566759
"775","G6","G61",0,0.00621088366214912,0.00342309357883828,2,-0.00278779008331084,"lower",0,3,0,0,1,"higher",1,3,"higher",3,1,0,"regional","regional","regional_match",11479.3855648527
"776","G69","G61",0,0.000657863434326975,0.00342309357883828,2,0.00276523014451131,"higher",0,3,0,0,1,"higher",1,3,"higher",1,1,0,"local","regional","bigger",17633.3081068897
"777","G72","G61",1,0.00258720365018067,0.00342309357883828,1,0.000835889928657618,"higher",2,3,1,0,1,"higher",2,3,"higher",2,1,1,"local","regional","bigger",108149.712750186
"778","G8","G61",0,0.0918639967511016,0.00342309357883828,1,-0.0884409031722633,"lower",7,3,0,1,1,"np_homophily",2,3,"higher",5,1,1,"regional","regional","regional_match",108699.202510996
"779","G9","G61",0,0.000633959977160723,0.00342309357883828,0,0.00278913360167756,"higher",1,3,0,1,1,"np_homophily",3,3,"match",4,1,0,"regional","regional","regional_match",8411.94303848055
"780","G13","G63",0,0.00192406970886424,0.00184984941473948,1,-7.42202941247613e-05,"lower",5,2,0,1,1,"np_homophily",2,3,"higher",4,2,2,"regional","regional","regional_match",70933.1719063188
"781","G14","G63",0,0,0.00184984941473948,1,0.00184984941473948,"higher",0,2,0,0,1,"higher",2,3,"higher",3,2,1,"local","regional","bigger",75439.979262537
"782","G16","G63",0,0,0.00184984941473948,2,0.00184984941473948,"higher",0,2,0,1,1,"np_homophily",1,3,"higher",1,2,1,"local","regional","bigger",23883.0148679279
"783","G17","G63",0,0.00338440320094692,0.00184984941473948,0,-0.00153455378620744,"lower",7,2,0,1,1,"np_homophily",3,3,"match",2,2,1,"local","regional","bigger",74836.7402707185
"784","G19","G63",0,0.002405615661348,0.00184984941473948,1,-0.000555766246608518,"lower",0,2,0,1,1,"np_homophily",2,3,"higher",2,2,1,"local","regional","bigger",73767.7588283388
"785","G20","G63",0,0.000806723398014089,0.00184984941473948,0,0.00104312601672539,"higher",4,2,0,1,1,"np_homophily",3,3,"match",6,2,1,"regional","regional","regional_match",69572.3090481297
"786","G21","G63",0,0.0001036430124939,0.00184984941473948,1,0.00174620640224558,"higher",0,2,0,1,1,"np_homophily",2,3,"higher",3,2,1,"local","regional","bigger",1470.2381493183
"787","G29","G63",0,0.000669274139494594,0.00184984941473948,2,0.00118057527524489,"higher",0,2,0,1,1,"np_homophily",1,3,"higher",3,2,1,"local","regional","bigger",85685.3254529763
"788","G4","G63",0,7.98051006739163e-05,0.00184984941473948,1,0.00177004431406556,"higher",0,2,0,1,1,"np_homophily",2,3,"higher",5,2,1,"regional","regional","regional_match",104203.171418778
"789","G41","G63",0,0.00312278569447108,0.00184984941473948,2,-0.0012729362797316,"lower",0,2,0,0,1,"higher",1,3,"higher",4,2,1,"local","regional","bigger",98607.5651672548
"790","G43","G63",0,0.000624248446774465,0.00184984941473948,0,0.00122560096796502,"higher",4,2,1,1,1,"np_homophily",3,3,"match",3,2,0,"regional","regional","regional_match",70010.5242214144
"791","G48","G63",0,0.000568828213879408,0.00184984941473948,0,0.00128102120086007,"higher",3,2,0,1,1,"np_homophily",3,3,"match",4,2,1,"local","regional","bigger",72194.4657615986
"792","G59","G63",0,0.00451728234709347,0.00184984941473948,0,-0.00266743293235399,"lower",4,2,0,1,1,"np_homophily",3,3,"match",7,2,2,"regional","regional","regional_match",65210.7431232945
"793","G6","G63",0,0.00621088366214912,0.00184984941473948,2,-0.00436103424740964,"lower",0,2,0,0,1,"higher",1,3,"higher",3,2,1,"regional","regional","regional_match",118586.95358352
"794","G60","G63",0,0.00114668178299981,0.00184984941473948,1,0.000703167631739673,"higher",1,2,0,1,1,"np_homophily",2,3,"higher",2,2,1,"regional","regional","regional_match",600.936152744226
"795","G66","G63",0,7.43008566589935e-06,0.00184984941473948,1,0.00184241932907358,"higher",1,2,1,1,1,"np_homophily",2,3,"higher",3,2,2,"local","regional","bigger",7065.52008561899
"796","G69","G63",0,0.000657863434326975,0.00184984941473948,2,0.00119198598041251,"higher",0,2,0,0,1,"higher",1,3,"higher",1,2,1,"local","regional","bigger",98607.5651672548
"797","G71","G63",1,0.00635483274997845,0.00184984941473948,1,-0.00450498333523897,"lower",0,2,0,1,1,"np_homophily",2,3,"higher",1,2,0,"local","regional","bigger",9867.36354287728
